Using dt = 10 seconds, T = 0.25 years
Initializing waveform generator...
Creating GenerateEMRIWaveform class...
Done initializing waveform generator.
Creating GravWaveAnalysis class...
Initializing loglike class...
Done initializing loglike class.
Calculating SNR...
SNR calculated: 5.942134448355127
Setting up log_density and prior functions...
Done setting up log-likelihood and prior.
Setting up ParisMC sampler...
Done setting up ParisMC sampler.
Setting up initial covariance matrix...
Done setting up initial covariance matrix.
Initializing sampler...
Done initializing sampler.
Starting point (phys): [6.03302293, 1.12261954, 0.69265393, 9.04744717, 0.31691929]
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89711.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89712.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89713.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89714.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89715.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89716.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89717.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89718.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89719.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89720.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89721.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89722.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89723.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89724.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89725.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89726.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89727.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89728.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89729.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89730.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89731.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89732.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89733.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89734.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89735.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89736.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89737.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89738.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89739.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89740.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89741.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89742.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89743.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89744.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89745.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89746.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89747.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89748.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89749.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89750.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89751.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89752.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89753.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89754.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89755.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89756.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89757.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89758.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89759.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89760.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89761.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89762.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89763.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89764.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89765.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89766.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89767.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89768.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89769.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89770.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89771.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89772.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89773.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89774.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89775.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89776.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89777.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89778.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89779.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89780.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89781.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89782.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89783.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89784.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89785.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89786.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89787.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89788.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89789.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89790.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89791.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89792.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89793.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89794.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89795.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89796.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89797.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89798.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89799.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89800.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89801.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89802.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89803.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89804.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89805.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89806.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89807.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89808.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89809.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89810.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89811.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89812.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89813.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89814.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89815.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89816.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89817.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89818.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89819.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89820.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89821.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89822.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89823.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89824.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89825.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89826.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89827.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89828.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89829.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89830.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89831.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89832.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89833.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89834.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89835.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89836.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89837.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89838.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89839.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89840.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89841.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89842.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89843.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89844.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89845.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89846.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89847.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89848.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89849.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89850.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89851.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89852.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89853.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89854.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89855.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89856.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89857.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89858.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89859.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89860.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89861.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89862.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89863.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89864.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89865.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89866.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89867.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89868.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89869.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89870.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89871.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89872.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89873.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89874.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89875.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89876.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89877.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89878.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89879.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89880.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89881.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89882.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89883.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89884.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89885.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89886.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89887.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89888.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89889.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89890.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89891.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89892.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89893.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89894.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89895.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89896.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89897.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89898.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89899.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89900.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89901.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89902.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89903.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89904.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89905.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89906.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89907.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89908.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89909.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89910.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89911.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89912.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89913.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89914.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89915.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89916.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89917.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89918.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89919.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89920.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89921.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89922.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89923.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89924.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89925.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89926.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89927.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89928.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89929.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89930.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89931.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89932.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89933.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89934.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89935.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89936.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89937.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89938.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89939.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89940.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89941.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89942.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89943.
[Anneal11] Stuck 10000 iters at S=100 (final stage). Stopping at iter 89944.
